"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GENE_500",115.775035914281,-0.425142320923584,0.344292649542912,-1.23482834004156,0.216894397642405,0.973433783594715
"GENE_501",96.9200703235983,-0.151975905266593,0.423296399265691,-0.359029525245743,0.719573001847064,0.98174239914331
"GENE_502",96.6390842435931,-0.0691225455838904,0.384764613200654,-0.179648915758901,0.857428200137465,0.98174239914331
"GENE_503",116.468976939561,-0.32635510962149,0.355923836528822,-0.916924004877833,0.359182464058437,0.973433783594715
"GENE_504",79.5917023025777,0.222030393881452,0.361411257267135,0.614342772719277,0.538988843500075,0.980187485888193
"GENE_505",102.910651078271,-0.0756868893717275,0.36647144404128,-0.206528750336143,0.836377909276099,0.98174239914331
"GENE_506",95.1545198703617,0.207186421982057,0.441749219799896,0.469013668152958,0.639059866243351,0.98174239914331
"GENE_507",72.3848657955472,-0.342041686595105,0.37107795893927,-0.921751557470118,0.356658180839741,0.973433783594715
"GENE_508",82.336667523652,0.0930061066717465,0.361585363425237,0.257217564866884,0.797010825270505,0.98174239914331
"GENE_509",114.558965172321,0.13975925163323,0.372559533699212,0.375132667376767,0.707561803029451,0.98174239914331
"GENE_510",85.4575601099209,-0.25871465311135,0.414385378214602,-0.624333450726551,0.532408620111699,0.980187485888193
"GENE_511",99.446182930789,0.135834050680071,0.391145316635048,0.347272598963031,0.728386534200088,0.98174239914331
"GENE_512",99.3318146740072,-0.0874832349503917,0.359893244082215,-0.243081070258732,0.807942595228571,0.98174239914331
"GENE_513",89.2713071292178,-0.133087597520545,0.445029649099358,-0.299053327772396,0.764899356568199,0.98174239914331
"GENE_514",105.231085005989,1.15005173539517,0.373963281126746,3.07530657001961,0.00210286280743766,0.409268059237051
"GENE_515",95.8017161196047,-0.0773883930446454,0.384001983564893,-0.201531232537416,0.840283210351336,0.98174239914331
"GENE_516",122.037424036751,0.995141808123396,0.328564256365602,3.02875857261867,0.0024556083554223,0.409268059237051
"GENE_517",94.3974858800135,-0.0516179813356224,0.371527485077012,-0.138934489126485,0.889501916873972,0.986144032011055
"GENE_518",90.8059172325252,0.0900722863671771,0.42624807768299,0.211314234792082,0.832642075958136,0.98174239914331
"GENE_519",94.5012049149256,-0.133282919264123,0.374620598894521,-0.355781074659085,0.72200452319294,0.98174239914331
"GENE_520",114.163243922645,-0.264404136761282,0.342916883527843,-0.771044382653774,0.440680624996326,0.973433783594715
"GENE_521",77.9425723926219,0.532479609723752,0.372389928666931,1.42989798792332,0.152746299603486,0.925437516564023
"GENE_522",105.866325459726,0.614488382503932,0.37476541785629,1.63966138076157,0.101075592953937,0.910590927512948
"GENE_523",89.8099774519288,-0.604393829001798,0.403697795462653,-1.4971442395645,0.13435573063998,0.925437516564023
"GENE_524",124.876772565985,-0.560058303051293,0.44452834026005,-1.25989335735863,0.207707835341828,0.970668518731061
"GENE_525",121.508933962116,-0.512841914418732,0.425478048697514,-1.20533107639433,0.228075517324933,0.973433783594715
"GENE_526",94.680644190022,0.219116279179115,0.351246016092351,0.623825663894517,0.532742083384049,0.980187485888193
"GENE_527",96.8591537651368,0.278892557167,0.452232876181127,0.616701199439775,0.537431829945158,0.980187485888193
"GENE_528",94.4403044483443,-0.181396535689284,0.37740981759343,-0.480635445166655,0.630775619111311,0.98174239914331
"GENE_529",105.586977937066,0.427731659869372,0.509489821766413,0.839529351904257,0.401172325242516,0.973433783594715
"GENE_530",95.345829015524,0.470279696247954,0.378126906101937,1.24370862971908,0.213606818743636,0.973433783594715
"GENE_531",103.925055581892,-0.0430507680574129,0.346363616343117,-0.12429356325569,0.901082843560653,0.992381986300279
"GENE_532",91.1429391842903,0.697252279644445,0.463477805337656,1.50439195062745,0.132480475632388,0.925437516564023
"GENE_533",114.57014589197,-0.30021955051402,0.369567733648684,-0.81235325267712,0.416588961945429,0.973433783594715
"GENE_534",106.667283651708,0.0795628304045819,0.359140620172086,0.221536707171855,0.824674558358068,0.98174239914331
"GENE_535",102.242673508221,-0.338755728825034,0.419186275401809,-0.808126956208958,0.419017501203867,0.973433783594715
"GENE_536",114.826137972889,-0.101176472528035,0.320858253437843,-0.315330746346643,0.752510542683837,0.98174239914331
"GENE_537",103.554563693678,0.0156142720970365,0.40161145444777,0.0388790506946738,0.968986819062493,0.99334332734839
"GENE_538",93.0882529199367,-0.101026266274227,0.335711536776622,-0.300931767922674,0.763466525185864,0.98174239914331
"GENE_539",111.044851620808,0.227129920250834,0.421199533986,0.539245421525997,0.58971752290022,0.98174239914331
"GENE_540",117.308005566715,0.377092334790988,0.34511914467653,1.09264391908605,0.274550171582164,0.973433783594715
"GENE_541",117.11316796338,0.477298447237385,0.355232889545715,1.34362121662713,0.179070905109308,0.957598423044427
"GENE_542",91.2328984375594,-0.355278714992663,0.377114057168854,-0.942098837842009,0.346142039451857,0.973433783594715
"GENE_543",127.28914841913,0.203304023918153,0.383253478770787,0.530468828541915,0.595786915738415,0.98174239914331
"GENE_544",85.0701606315922,-0.5780288517058,0.384549249724799,-1.50313347931237,0.132804627003178,0.925437516564023
"GENE_545",88.6973666227736,0.453780297815461,0.359665193447026,1.26167420724379,0.207066041684936,0.970668518731061
"GENE_546",113.299756663816,0.603423680892942,0.425199616689852,1.4191538684596,0.155854161871378,0.925437516564023
"GENE_547",120.785908835697,0.505512037260618,0.356987298987539,1.41605048329258,0.15676072427864,0.925437516564023
"GENE_548",111.771094374431,0.193685308411164,0.331128706415757,0.584924546432944,0.558598452761939,0.98174239914331
"GENE_549",99.281311438801,-0.417216579443571,0.392678365002893,-1.06248934656865,0.288013591853763,0.973433783594715
"GENE_550",89.106508053622,0.0178355330500071,0.452702525342235,0.0393979093368736,0.968573146724553,0.99334332734839
"GENE_551",108.952215267495,0.0732741887500925,0.407922419172205,0.179627755931599,0.85744481301462,0.98174239914331
"GENE_552",100.382110854273,0.957259574809406,0.424526143231571,2.25488957528639,0.0241402608255082,0.75438315079713
"GENE_553",110.044023511536,0.0477420898215223,0.37318209091618,0.127932424903653,0.898202450513817,0.990468642483692
"GENE_554",89.298760194773,0.350179281657897,0.353319274308,0.991112874732765,0.321630466979219,0.973433783594715
"GENE_555",101.370469474256,0.409330223111278,0.396783822375298,1.03162024263205,0.302250053715312,0.973433783594715
"GENE_556",95.0134977539998,0.110734944329994,0.363635945591187,0.304521446992719,0.760730655789994,0.98174239914331
"GENE_557",103.743710017327,-0.273936356213167,0.355622381087213,-0.770301226193034,0.441121229190939,0.973433783594715
"GENE_558",89.0575244814114,-0.147338922857056,0.357778964410309,-0.411815499270337,0.680474660131545,0.98174239914331
"GENE_559",110.107635088917,0.708225882399547,0.385126430736233,1.83894385292034,0.0659234448303171,0.902373510003027
"GENE_560",94.4386141684035,0.128847667009966,0.390291754531396,0.330131665642456,0.74130047754269,0.98174239914331
"GENE_561",78.3657674652702,0.357734818065372,0.33351513032343,1.07261945722958,0.283441891125289,0.973433783594715
"GENE_562",91.5974052688357,-0.103695455470521,0.389707551019508,-0.26608531243299,0.790173506356862,0.98174239914331
"GENE_563",111.455117128918,-0.00524364695607632,0.390536851725564,-0.0134267660859854,0.989287312516512,0.999200325564357
"GENE_564",92.4407276802533,-0.344617662867883,0.37968647790225,-0.907637440163471,0.364069806498757,0.973433783594715
"GENE_565",100.864814893657,-0.136613299940379,0.426027530993296,-0.320667773798237,0.748462171364688,0.98174239914331
"GENE_566",93.1447172167657,-0.564218580082086,0.391616422227897,-1.44074290059712,0.149657330086217,0.925437516564023
"GENE_567",109.027733806236,0.0229053752335054,0.414763918123358,0.0552250912691324,0.955959139492385,0.99334332734839
"GENE_568",79.272266859251,-0.294081923397583,0.344469181987033,-0.853724915829053,0.393257425444304,0.973433783594715
"GENE_569",91.2871320228286,0.312244909746691,0.450034903805554,0.693823761460071,0.487792739278377,0.980187485888193
"GENE_570",74.8225612559446,0.248668493747963,0.46462486639195,0.535202723175367,0.592509683455034,0.98174239914331
"GENE_571",103.209352373212,-0.101669490251922,0.361986266694603,-0.280865600732024,0.778813485668562,0.98174239914331
"GENE_572",141.030702056329,-0.378322159611669,0.319735605620969,-1.18323437540501,0.236716272867851,0.973433783594715
"GENE_573",96.3056366640487,0.278920469397073,0.373808507487943,0.746158698397387,0.45557155425322,0.973433783594715
"GENE_574",92.3977764406336,0.247420586371733,0.409507891115081,0.604190033305615,0.545717306477678,0.98174239914331
"GENE_575",75.0018033663492,-0.256566325122979,0.401605150607295,-0.638852177904112,0.522919100678992,0.980187485888193
"GENE_576",96.1644674097917,-0.340647073177176,0.38773655829093,-0.878552888277249,0.379643749507226,0.973433783594715
"GENE_577",83.8902169553072,-0.129963659199598,0.364184596031607,-0.356862043633275,0.721195085990561,0.98174239914331
"GENE_578",117.714768715742,0.413024217177406,0.39152422989216,1.05491355488054,0.291464862321166,0.973433783594715
"GENE_579",111.692613505716,-0.512874788413162,0.357675740197897,-1.43390990993517,0.15159797349581,0.925437516564023
"GENE_580",101.599698277002,0.239865097412034,0.349128140906966,0.687040284947847,0.492057342669698,0.980187485888193
"GENE_581",84.762267128702,-0.51734321934291,0.362660554672948,-1.42652188851764,0.153717753320992,0.925437516564023
"GENE_582",102.237426868999,0.756055440554464,0.404278351048499,1.87013585712326,0.0614649542353402,0.902373510003027
"GENE_583",92.5058802145695,-0.465878148459237,0.444505594958134,-1.04808162989066,0.294600999160766,0.973433783594715
"GENE_584",99.7598176503318,-0.632277041935203,0.362003944043479,-1.74660263331071,0.0807062901192966,0.902373510003027
"GENE_585",95.5751714373602,0.1813572040599,0.460574074920996,0.393763379085132,0.693755743843735,0.98174239914331
"GENE_586",99.5890767584786,-0.318714737715457,0.422869851176462,-0.753694634007989,0.451032604730996,0.973433783594715
"GENE_587",96.4075113704751,-0.152028385533263,0.469425379665162,-0.32386060089402,0.746043573627617,0.98174239914331
"GENE_588",84.8582640039072,-0.0990141419187868,0.529945826517206,-0.186838233201129,0.851787468963009,0.98174239914331
"GENE_589",94.0570575197516,-0.364550282684789,0.387683277017734,-0.940330172322892,0.347048227512903,0.973433783594715
"GENE_590",96.3293456406538,0.530826213281054,0.353713886561293,1.50072200569109,0.133427478909839,0.925437516564023
"GENE_591",96.0953668302995,-0.599931514661446,0.451462446570658,-1.32886249835079,0.183893338259148,0.964369398190586
"GENE_592",102.653887549374,0.112582173215713,0.34035836622872,0.330775395543113,0.740814147208376,0.98174239914331
"GENE_593",126.428298305208,-0.0553684132300943,0.358371618817338,-0.154499994761906,0.877215515348774,0.982876494434584
"GENE_594",96.6992773356924,0.286316288498721,0.394691748977601,0.725417466264209,0.468195961018769,0.973433783594715
"GENE_595",86.0550255604451,-0.493836611065373,0.386721209493965,-1.27698351924264,0.20160806579424,0.970668518731061
"GENE_596",113.23438452238,0.0916430379063063,0.368940100557528,0.248395438088239,0.803828462881006,0.98174239914331
"GENE_597",119.014369535631,-0.22632941031317,0.396549560023327,-0.570746845110245,0.568171259273155,0.98174239914331
"GENE_598",96.1467579602644,0.156876543522649,0.361025285357977,0.434530626759555,0.663903159516514,0.98174239914331
"GENE_599",83.0062662292499,-0.391823320471658,0.349066065858499,-1.12249043603824,0.261653971735763,0.973433783594715
"GENE_600",95.6363644293503,-0.25040101401725,0.402934258513479,-0.621443842826966,0.534307632811295,0.980187485888193
"GENE_601",94.4731037236164,-0.175661414083315,0.349767252505608,-0.502223729708654,0.615510152642726,0.98174239914331
"GENE_602",104.974409562664,0.532237328159524,0.375639671720475,1.41688263574987,0.156517244088332,0.925437516564023
"GENE_603",75.8481261696035,0.513755124925151,0.362202643783079,1.41841903625871,0.15606846110933,0.925437516564023
"GENE_604",101.568603455891,-0.0650217527035288,0.420846091189539,-0.154502451287458,0.877213578579411,0.982876494434584
"GENE_605",86.5818494930947,-0.674617321190046,0.344523464694763,-1.95811719758402,0.0502162622214354,0.880987056516411
"GENE_606",93.1122306389191,-0.2333359328514,0.441458845665926,-0.528556478462721,0.59711315803999,0.98174239914331
"GENE_607",107.492174430086,-0.160333924652185,0.362750481744834,-0.441995070222862,0.658492773271699,0.98174239914331
"GENE_608",94.4665862706534,-0.301720038173206,0.478509870078349,-0.63054088753447,0.528340760237649,0.980187485888193
"GENE_609",112.580840767772,-0.0410028952629085,0.443144818728632,-0.0925270781243577,0.926279278264079,0.99334332734839
"GENE_610",96.5034269431619,-0.199786633636059,0.351444944594409,-0.568472065707547,0.569714468432229,0.98174239914331
"GENE_611",86.7157101590321,0.348310181806694,0.358026438968527,0.972861621086349,0.330622081695367,0.973433783594715
"GENE_612",74.891284144921,-0.201708929316558,0.446451898830814,-0.451804393361975,0.651409904440125,0.98174239914331
"GENE_613",110.791741077794,-0.0314548977005142,0.350300530777669,-0.0897940337991616,0.928450889377288,0.99334332734839
"GENE_614",89.8861466570826,0.657655401574701,0.384573119612,1.71009196440515,0.0872488684867779,0.902373510003027
"GENE_615",94.2847549386309,0.119322730809077,0.356133377945567,0.335050681004448,0.737586855518535,0.98174239914331
"GENE_616",99.12911308875,0.00336592711304909,0.327118225354379,0.0102896349153358,0.991790204035873,0.999200325564357
"GENE_617",95.5267595820401,-0.113803036237616,0.372792116557013,-0.305272110603262,0.760158915281156,0.98174239914331
"GENE_618",110.06900589633,-0.188817932723179,0.464002788890132,-0.406932753949219,0.68405737859708,0.98174239914331
"GENE_619",104.818517388113,0.0384149548086059,0.331572257767264,0.11585696302605,0.90776590446021,0.99334332734839
"GENE_620",105.316217300977,0.265049950432055,0.338538956567555,0.782923044128792,0.433672304334608,0.973433783594715
"GENE_621",94.0239501508928,0.013419731767317,0.359407496355733,0.0373384859898261,0.970215119493141,0.99334332734839
"GENE_622",89.4775170831965,0.386191862598205,0.403290960985382,0.957601086953702,0.338263950859704,0.973433783594715
"GENE_623",94.1791017645192,-0.0210345085905775,0.340351340841872,-0.0618023379562656,0.950720241629057,0.99334332734839
"GENE_624",75.4371209218995,0.10376686657562,0.48354498815062,0.214596095747967,0.830082238166533,0.98174239914331
"GENE_625",111.391749638217,-0.790056590208087,0.441222362434904,-1.79060867597038,0.0733561138081123,0.902373510003027
"GENE_626",92.6405360660304,0.136703079422209,0.362744577527389,0.376857678628945,0.706279374037923,0.98174239914331
"GENE_627",79.8428866675576,0.0205221774265952,0.341125453556951,0.0601602056152898,0.952028039597686,0.99334332734839
"GENE_628",110.758240476912,1.39456110891046,0.415280216700346,3.35812074071598,0.000784743270617786,0.306073352395276
"GENE_629",65.5464312478925,0.0849231287022965,0.378522942710695,0.224353979957308,0.822481876604643,0.98174239914331
"GENE_630",99.4829004836837,-0.420116479290117,0.393489649569599,-1.06766843740272,0.285670100613033,0.973433783594715
"GENE_631",92.642256214,0.052045567123759,0.353464017325643,0.147244315043842,0.882939183423886,0.982876494434584
"GENE_632",91.0756484869954,-0.339154512920228,0.344884458471312,-0.983385898058492,0.325417548136041,0.973433783594715
"GENE_633",99.2753073989544,-0.294450372506845,0.360363232249107,-0.817093271888796,0.413875127594997,0.973433783594715
"GENE_634",113.158392668539,0.488710293053123,0.352258875363528,1.387361191535,0.165331652594572,0.925437516564023
"GENE_635",96.7041026213682,-0.0652892518476729,0.381932063106656,-0.170944673554261,0.864267269203921,0.98174239914331
"GENE_636",106.584388052241,-0.15977755378944,0.333499005226345,-0.479094543868277,0.631871371092781,0.98174239914331
"GENE_637",91.3725301637571,0.386832330501894,0.380235018303332,1.01735061706836,0.308986665268727,0.973433783594715
"GENE_638",100.800870945447,-0.249047595737759,0.429104209730219,-0.580389541958437,0.561651956005724,0.98174239914331
"GENE_639",116.972508435678,0.116514210520306,0.410361793630751,0.283930454366682,0.776463677302055,0.98174239914331
"GENE_640",91.1183214252147,-0.0701118467808842,0.341092102489945,-0.205551070426649,0.837141601387537,0.98174239914331
"GENE_641",80.2473261772758,-0.394716875843332,0.372992080312405,-1.05824465632818,0.289943917077651,0.973433783594715
"GENE_642",99.9211300096256,-0.654285564224745,0.36953307064956,-1.77057377591308,0.0766316060031701,0.902373510003027
"GENE_643",97.4392022781673,0.440382029747462,0.381267723476493,1.15504671030621,0.248071298834694,0.973433783594715
"GENE_644",99.0002865912628,-0.756053721369351,0.370164827690083,-2.04247855229063,0.0411040847935906,0.822081695871811
"GENE_645",83.8363427083616,0.0810172772830638,0.402453000923318,0.201308667340514,0.840457225738229,0.98174239914331
"GENE_646",96.1109614473765,-0.345077649849623,0.366339403046145,-0.941961598944232,0.346212300767197,0.973433783594715
"GENE_647",97.513096495179,0.479757490801591,0.4249625538364,1.128940624228,0.258922882026888,0.973433783594715
"GENE_648",99.5963825651497,0.419077534070705,0.356602248553242,1.17519599433523,0.239916312440391,0.973433783594715
"GENE_649",102.569173598071,-0.752464982833391,0.426801590239772,-1.76303228488597,0.077895044679988,0.902373510003027
"GENE_650",115.265075484293,0.321442456431758,0.382284229549175,0.840846761611987,0.400433786629926,0.973433783594715
"GENE_651",72.0449541943197,-0.42834056950036,0.41734335155936,-1.02635052864724,0.304726387966674,0.973433783594715
"GENE_652",85.3315251304784,-0.0244562228259337,0.34513336049949,-0.0708602112254225,0.943509010578258,0.99334332734839
"GENE_653",92.9446493331561,-0.92525495119813,0.349894297894704,-2.64438419478494,0.00818397056190934,0.506449410347138
"GENE_654",114.615515724292,-0.359383376287178,0.388232410440739,-0.925691329786685,0.35460641494645,0.973433783594715
"GENE_655",89.7747681887455,0.263076914453881,0.34694321974809,0.758270804787298,0.448288881307784,0.973433783594715
"GENE_656",100.554945511088,-0.633981664816345,0.382008972149258,-1.65959888651159,0.0969951725001828,0.904720951135762
"GENE_657",75.4929250369629,0.225106000194939,0.394763969180686,0.570229346569129,0.568522154265681,0.98174239914331
"GENE_658",98.4995411819108,0.502220706410569,0.342417997459037,1.46668898871371,0.142460679648273,0.925437516564023
"GENE_659",90.3386023674232,1.04533888917071,0.397174324699383,2.63193974072195,0.00848989194957486,0.506449410347138
"GENE_660",109.834289429785,-0.202173897575479,0.400589445175187,-0.504691024715001,0.613775865944241,0.98174239914331
"GENE_661",92.4717421211949,-0.268995397808043,0.356283397432155,-0.755004021368315,0.450246569349997,0.973433783594715
"GENE_662",81.4586771168341,0.126726005636285,0.424146193364529,0.298779071034527,0.765108620830161,0.98174239914331
"GENE_663",93.9492627045568,-0.0369394400737941,0.422441837245273,-0.0874426650415944,0.930319657435732,0.99334332734839
"GENE_664",89.5315226467946,-0.749108792196183,0.370343885712109,-2.02273838207365,0.043100127465772,0.836847637515035
"GENE_665",105.680326871148,-0.215829281609856,0.358517927142916,-0.602004154519784,0.547171371948744,0.98174239914331
"GENE_666",92.121517741715,1.00439473287865,0.425461974484417,2.36071562939507,0.0182397110964381,0.675544855423634
"GENE_667",109.874480427718,0.194469411030457,0.342673186112393,0.567506939298932,0.570369813337339,0.98174239914331
"GENE_668",121.345420682727,0.342539112472467,0.398152284479692,0.860321856297019,0.389611648122037,0.973433783594715
"GENE_669",103.7451318703,-0.0926502664254251,0.478220179658353,-0.193739767509635,0.846379651780308,0.98174239914331
"GENE_670",90.2515810158889,-0.599418524763673,0.348414565531749,-1.72041752573932,0.085356573524012,0.902373510003027
"GENE_671",65.5005055125266,-0.64880406336269,0.40511875404003,-1.60151574542654,0.109262735444658,0.925437516564023
"GENE_672",88.2524043507635,-0.093958681555755,0.369709079946639,-0.254142207081623,0.799385696992925,0.98174239914331
"GENE_673",107.625221045775,0.171619680297044,0.357998542550353,0.479386533460273,0.631663671856166,0.98174239914331
"GENE_674",84.8641860321093,0.0748081173827039,0.38402698015154,0.194799118939987,0.845550212061092,0.98174239914331
"GENE_675",71.9862105914204,-0.392564156068112,0.415916882572453,-0.943852419839503,0.34524506897749,0.973433783594715
"GENE_676",104.142063162967,-0.0824908202091838,0.385441472890722,-0.214016461670618,0.830534220026752,0.98174239914331
"GENE_677",99.4014516474587,-0.184513976740544,0.342144693805273,-0.539286389884971,0.589689258450391,0.98174239914331
"GENE_678",104.895578732749,-0.206155390472174,0.384451570877465,-0.536232405037776,0.591797940289567,0.98174239914331
"GENE_679",98.6062485918582,0.43277361172346,0.337671132299556,1.28164231504261,0.199968149081166,0.970668518731061
"GENE_680",94.778287981319,-0.00337465605397368,0.339009358674176,-0.00995446281238826,0.992057618981309,0.999200325564357
"GENE_681",102.223685667181,0.837581933352032,0.361078090351557,2.31966977707381,0.0203587479869069,0.691937775017996
"GENE_682",104.394964322944,-0.0816221201179823,0.348011787165632,-0.234538378089864,0.814567042503796,0.98174239914331
"GENE_683",97.3646475217809,-0.0653491220796217,0.35113176218457,-0.186109971006472,0.852358522789058,0.98174239914331
"GENE_684",112.0851063684,0.363305279310817,0.369852140572927,0.982298706580503,0.3259527115647,0.973433783594715
"GENE_685",103.402242091077,0.30753367673289,0.332365195280374,0.925288451077025,0.35481588450547,0.973433783594715
"GENE_686",108.073866337191,0.557154297290166,0.412668484221847,1.35012563011874,0.176975688339082,0.951482195371406
"GENE_687",81.2562509256845,-0.812693512337973,0.449679264893534,-1.80727370769561,0.0707196134042987,0.902373510003027
"GENE_688",89.1080208921019,0.182309428453705,0.343125755144019,0.531319569343271,0.59519734671488,0.98174239914331
"GENE_689",102.13025503336,0.126208347292328,0.389412332218897,0.324099513164322,0.745862695491891,0.98174239914331
"GENE_690",95.5389758520212,0.347048289829694,0.361852633456225,0.959087368011867,0.337514733489384,0.973433783594715
"GENE_691",104.75946110328,0.426410650735703,0.478673539676377,0.890817259345465,0.37302721434751,0.973433783594715
"GENE_692",78.8059792259741,-0.220098290652244,0.352430013649171,-0.624516307147843,0.532288564304631,0.980187485888193
"GENE_693",118.134038408659,-0.218716567665763,0.320886347132124,-0.68160135082253,0.495491060569387,0.980187485888193
"GENE_694",96.3529685745339,0.215091953714673,0.422272729362461,0.509367379796027,0.610494736709286,0.98174239914331
"GENE_695",93.0435321695703,-0.0781245280774001,0.372889877746146,-0.20951099168904,0.834049355660229,0.98174239914331
"GENE_696",86.9868876890409,-0.47797609416439,0.434829091647071,-1.09922749729988,0.271668847695865,0.973433783594715
"GENE_697",93.8432090325806,0.0720041317828843,0.324693471539437,0.22176033118713,0.824500461682663,0.98174239914331
"GENE_698",95.7297305781476,0.0681134190394291,0.385009287328421,0.17691370385392,0.859576174292929,0.98174239914331
"GENE_699",76.9384760263008,-0.191396261225236,0.375101333265773,-0.510252148556412,0.609874821971702,0.98174239914331
"GENE_700",93.4002577655686,0.0258931431738584,0.437798592372655,0.0591439616868802,0.952837443541767,0.99334332734839
"GENE_701",97.66541420913,0.183733736906431,0.322412801022945,0.569871097932477,0.568765128954561,0.98174239914331
"GENE_702",106.344274007892,0.268366036686798,0.428343335298384,0.626520864389904,0.530973356072746,0.980187485888193
"GENE_703",125.580294457929,-0.399861497540761,0.376838461499301,-1.06109523945581,0.288646621115259,0.973433783594715
"GENE_704",98.445563687459,-0.348746717283137,0.38318503720778,-0.910126135990095,0.362755992496859,0.973433783594715
"GENE_705",107.605327679572,-0.0090728500459403,0.352995613399915,-0.0257024441707764,0.979494674335887,0.997418031838813
"GENE_706",74.5466281817498,-0.03807713062965,0.400565467003567,-0.0950584455382196,0.924268404214384,0.99334332734839
"GENE_707",88.2531473624308,0.204588316632717,0.344240589401435,0.59431781995393,0.552299562118908,0.98174239914331
"GENE_708",120.662466041039,-0.278653081715877,0.369197803778689,-0.754752815059842,0.450397310251771,0.973433783594715
"GENE_709",88.1783303306823,0.126671695930779,0.399064042771834,0.317421973302675,0.750923436358686,0.98174239914331
"GENE_710",95.9021244135838,-0.208956520575945,0.348228426857924,-0.60005589566988,0.548468984500023,0.98174239914331
"GENE_711",108.227970438621,-0.267598931909539,0.361894208327881,-0.739439664276391,0.459640064519399,0.973433783594715
"GENE_712",105.533140686281,-0.138355549937563,0.425865257327386,-0.324881045253245,0.745271103104079,0.98174239914331
"GENE_713",121.160800557299,-0.350932660251891,0.37648519349332,-0.932128716658593,0.35127000892052,0.973433783594715
"GENE_714",99.6420554966163,-0.489988677204666,0.344650063571025,-1.42169907681938,0.155113628250349,0.925437516564023
"GENE_715",104.596171691764,0.351391662125323,0.370653385821863,0.948033056129166,0.343112626136354,0.973433783594715
"GENE_716",92.692540578927,-0.494149394016605,0.35339138370227,-1.39830628817176,0.162021110383321,0.925437516564023
"GENE_717",106.057677226476,0.133622722880831,0.385254471769923,0.346842756339586,0.728709453767361,0.98174239914331
"GENE_718",105.324904995145,0.121681040430789,0.344214626448594,0.353503398987494,0.723711081030014,0.98174239914331
"GENE_719",110.715437558076,-0.614307574670083,0.412374990047731,-1.48968193875913,0.136307885775655,0.925437516564023
"GENE_720",110.755494836591,-0.134961450698198,0.35385665786097,-0.381401473449808,0.702905367845085,0.98174239914331
"GENE_721",74.4393010888695,-0.156968920772593,0.35412976347346,-0.443252550231794,0.657583072539174,0.98174239914331
"GENE_722",92.4011579072775,-0.530335759932286,0.333397799075046,-1.59069964289989,0.11167718734172,0.925437516564023
"GENE_723",103.968493979484,-0.223874637299577,0.32959950924267,-0.679232313828319,0.496990675751492,0.980187485888193
"GENE_724",88.5272493537379,0.88363354380337,0.42090122910359,2.09938456508022,0.0357830142034055,0.815273112742399
"GENE_725",111.8855444601,0.0706965656669884,0.368910099390408,0.191636297796695,0.848027107906348,0.98174239914331
"GENE_726",104.480153134146,0.0697218207869337,0.332796757509618,0.209502704619707,0.8340558242523,0.98174239914331
"GENE_727",109.779570873042,-0.380785699763529,0.339591530519604,-1.12130505487253,0.262158034628542,0.973433783594715
"GENE_728",89.0991626677637,-0.459907960615595,0.352631300560648,-1.30421763435177,0.19215938897896,0.970668518731061
"GENE_729",102.818035618614,0.00119130035373709,0.375833480286717,0.00316975579937228,0.997470905021284,0.999200325564357
"GENE_730",88.5667994759787,0.490211042405861,0.382389138779761,1.28196905375024,0.199853502230913,0.970668518731061
"GENE_731",125.047626408616,-0.937818621348407,0.373987775639254,-2.50761838336936,0.0121547858483313,0.506449410347138
"GENE_732",123.24563577133,-0.632054803973317,0.40147484654814,-1.57433226367154,0.115410654556831,0.925437516564023
"GENE_733",113.390788309982,-0.0482521402215724,0.355592789516429,-0.135694934329772,0.892062452499256,0.987887544295965
"GENE_734",112.478787988409,-0.308981559015939,0.378177513656276,-0.817027845015584,0.413912515518402,0.973433783594715
"GENE_735",94.050764476297,-0.131910010509711,0.352988418070653,-0.37369501025189,0.708631238064004,0.98174239914331
"GENE_736",121.859625415047,-0.386705741372028,0.390188309272649,-0.991074648271467,0.321649131103718,0.973433783594715
"GENE_737",70.5752794481829,0.38942146911995,0.415456084278714,0.937334856453088,0.348586338527625,0.973433783594715
"GENE_738",94.0844219137812,-0.262538335199464,0.381998798093943,-0.687275291203664,0.491909266342139,0.980187485888193
"GENE_739",86.6098927711293,0.736103600921234,0.479655365287642,1.53465103112065,0.124869570375444,0.925437516564023
"GENE_740",94.9319439256959,0.897312434003631,0.354499179067886,2.53121159931317,0.0113669252204161,0.506449410347138
"GENE_741",72.7534195083279,-0.178892774455873,0.339946017783251,-0.526238770562491,0.5987223192922,0.98174239914331
"GENE_742",68.976125087499,0.0933090035703762,0.345508247996062,0.270063027761467,0.787111765163607,0.98174239914331
"GENE_743",102.159844370045,0.0336854330993991,0.346852830424991,0.0971173654778169,0.922633190392509,0.99334332734839
"GENE_744",114.687045358552,-0.0951749761665601,0.363000031056459,-0.262189994556109,0.793174966836506,0.98174239914331
"GENE_745",82.5896049102626,-0.813264891019999,0.39260875554923,-2.07143849831444,0.0383178362988927,0.815273112742399
"GENE_746",119.233271293938,-0.324075484593701,0.329317383165137,-0.984082533023143,0.32507493439498,0.973433783594715
"GENE_747",104.446846967293,-1.07099902727656,0.445967285356175,-2.40151926485191,0.0163271493358388,0.653085973433554
"GENE_748",79.8756961797411,-0.084073730775318,0.347061123397482,-0.242244737619403,0.808590531539121,0.98174239914331
